"","ID_source","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161"
"83",83,32.83798144,32.92693254,33.57209746,34.23587513,31.80778993,31.78550763,31.98483168,33.25988154,32.91291457,29.8775039,30.11952676,30.35880161,31.59144249,28.54283889,28.69709648,28.67310113,29.68042641,30.06653541,27.47235029,27.3377122,27.7371917,28.38056151,28.70417814,26.5226565,27.07417591,27.68059867,24.57813084,25.34570025,23.64638704,24.10060749,22.23153408,22.70659637,20.7116652,21.06826792,22.27930874,18.4059479,19.26134598,19.78438137,19.80620491,17.49922869,17.84864872,18.28462192,19.47897083,16.07362242,16.50209064,17.17136287,14.79966559,15.42098361,15.99554209,15.86778836,13.29182078,13.88677873,14.80714522,15.28244231,11.96055972,12.64417392,13.7610821,14.26566698,10.72420523,11.36211921,12.40051208,13.00709169,8.399907562,9.337883669,10.42759059,11.58054424,12.42692628,7.418844437,8.10057411,6.100877669,7.068996335,7.505133492,3.977702306,5.040582098,6.05712226,7.359527978,0.848430481,1.675991247,2.999566825,4.467757933,5.858749432,6.465744985,0,0.859968688,2.502949273,3.588037719,1.534636859,1.439990862,3.097480085,3.184993103,4.482135037,4.670087598,5.979679803,6.170204251,7.412727598,7.511426597,8.700640859,9.108478219,9.753736611,10.54543725,10.91799708,11.62383667,12.12764672,11.90703954,12.4188527,12.76583904,13.17040443,12.95089405,13.43473576,13.89192867,14.42565943,15.92950687,17.07174306,17.50632394,17.81779152,18.84964664,18.76672619,20.3964174,20.26110152,20.80013075,20.97133705,21.6737966,22.25406916,23.03582838,23.11297225,24.93632837,24.72389242,26.01987802,26.01395717,27.69448317,28.87338863,30.54135899,32.02600753,33.32797521,33.7113214,35.23508488,34.58149507,36.56094112,37.28137415,37.90615745,37.51103363,39.39029687,39.21908784,40.85502311,41.33119891,42.36984187,42.64123245,43.84388512,44.0407103,45.22645138,45.58275984,46.94369646,47.59639004,47.85217758,48.42831135,49.44885465,50.98972234,50.72243586,51.68771143,52.46738968,52.74727175
"84",84,32.61009614,32.68137795,33.22268386,33.87377659,31.60342859,31.56148541,31.73740602,32.90895727,32.55154485,29.66921746,29.90111384,30.10123985,31.21822481,28.33365587,28.46416766,28.40757055,29.30342059,29.68674755,27.25983709,27.09761285,27.4696782,27.99848074,28.31349156,26.27819819,26.68815465,27.28146236,24.2000945,24.95916518,23.26764293,23.71293115,21.84591267,22.27773522,20.3173448,20.62165697,21.81828985,18.01061818,18.84984528,19.3193011,19.30547335,17.09176093,17.41375804,17.7920509,18.97162345,15.64518333,16.03618015,16.65631423,14.35084135,14.93516835,15.44604752,15.27595064,12.8077545,13.35748058,14.22320786,14.66842559,11.45235672,12.08467164,13.13901813,13.61842875,10.17535831,10.75120004,11.73290034,12.30374877,7.855054457,8.743339395,9.775452696,10.88116173,11.7015932,6.843641897,7.458347106,5.44591575,6.343193839,6.728835589,3.279191735,4.299486164,5.273607496,6.570098894,0.982422543,1.090455491,2.270534865,3.649394361,5.01360612,5.60676869,0.859968688,0,1.644114371,2.738111051,1.970583998,1.539000467,3.427901727,3.326890046,4.750221076,4.777503595,6.198968079,6.236010184,7.59436805,7.591887162,8.854543964,9.199301891,9.750758825,10.61587728,10.87853264,11.49512739,11.89202604,11.95788461,12.40996557,12.64023004,12.97932827,12.99067052,13.42219005,13.7906462,14.26071417,15.78363176,16.84952101,17.38979067,17.62348534,18.73819922,18.60642346,20.34227885,20.17334554,20.68090093,20.92324805,21.59124704,22.14363895,22.95728759,23.01392157,24.86728681,24.64224964,25.9597234,25.94306102,27.66874194,28.85679498,30.52910415,32.01963752,33.31635448,33.68444218,35.22867201,34.55387058,36.56670748,37.2656627,37.91926377,37.49558737,39.40753124,39.21758124,40.87380393,41.33495791,42.38916476,42.6444132,43.86436758,44.04628247,45.24599872,45.58980314,46.94727338,47.58694897,47.85685951,48.41099203,49.41504015,50.97047462,50.68465154,51.67206934,52.44482711,52.72073219
"85",85,32.13261246,32.16988441,32.5111615,33.13697363,31.17294491,31.09336192,31.22403972,32.19502918,31.81815632,29.23520238,29.44714166,29.5716293,30.46430003,27.90100106,27.98553457,27.86633922,28.54569239,28.92293675,26.82347428,26.60855958,26.92687123,27.2336124,27.53138277,25.78293572,25.9185772,26.4852298,23.45237994,24.19288099,22.52133168,22.94791972,21.09089747,21.43696073,19.55106805,19.75177742,20.91619809,17.25286754,18.05614858,18.4180901,18.33407446,16.31499176,16.58091676,16.84301594,17.98843988,14.83558086,15.14930474,15.66794061,13.50961308,14.01528412,14.39488589,14.14032427,11.90807644,12.36073648,13.10921603,13.49094565,10.51679674,11.03632649,11.95355022,12.37861497,9.1701798,9.607663356,10.46188436,10.95510442,6.900006948,7.660958924,8.553678867,9.548853225,10.31020809,5.847629907,6.292850142,4.308779247,5.002918843,5.260410042,2.181272453,2.983547788,3.808072714,5.071982256,2.319727688,1.418472215,1.285176667,2.121228414,3.392607991,3.962815648,2.502949273,1.644114371,0,1.205002572,3.349320223,2.709327352,4.538764649,4.196222567,5.68424366,5.463237639,6.989996958,6.770864526,8.277345626,8.101405084,9.458774367,9.685425285,10.05532666,11.03853759,11.09418077,11.53053271,11.71067634,12.32474618,12.66033371,12.66555613,12.87233678,13.32431262,13.65361717,13.84946156,14.19099571,15.7373331,16.64478964,17.38847401,17.46871425,18.7382347,18.51228413,20.4437511,20.2112632,20.65560389,21.03347573,21.63249997,22.12880846,23.00059067,23.01754916,24.92195465,24.67348817,26.02794528,25.99075502,27.79776685,29.00018066,30.67686743,32.17547239,33.45974039,33.79812262,35.37863382,34.66460388,36.73767368,37.3947802,38.10216405,37.62487355,39.59623238,39.37098194,41.06358861,41.4956987,42.57820262,42.80254351,44.05399326,44.2074344,45.43243975,45.75218359,47.10177797,47.71611277,48.01263859,48.52442028,49.49614024,51.07810445,50.75712778,51.78602616,52.54500646,52.81311955
"86",86,32.50547131,32.51769215,32.7036892,33.30801665,31.58121417,31.47463323,31.57191788,32.38608463,31.99395824,29.64418026,29.84140912,29.91020653,30.62542985,28.31343406,28.36463498,28.19943762,28.70713886,29.07863021,27.23544018,26.9828855,27.26072655,27.39178574,27.67456661,26.15455838,26.07574978,26.61879136,23.63398122,24.35708767,22.70683541,23.11667899,21.27390888,21.54633023,19.73053988,19.84193526,20.97350151,17.44994981,18.21920836,18.48609801,18.33837805,16.50138208,16.71818394,16.875325,17.98329064,15.00364216,15.24796732,15.67022182,13.66058551,14.0923674,14.34483267,14.00599396,12.02247561,12.38046115,13.00538758,13.31655462,10.61512844,11.01993842,11.78352033,12.14321296,9.223204391,9.511861356,10.20895727,10.59883357,7.053192985,7.667422423,8.387592986,9.230411931,9.902490041,5.998694743,6.248863357,4.396189627,4.791683598,4.834150699,2.585285429,2.975394145,3.466559308,4.59776041,3.508916842,2.616480074,2.059726516,1.868668196,2.664718807,3.00267792,3.588037719,2.738111051,1.205002572,0,4.134157181,3.42873914,5.047238799,4.554237635,5.997473662,5.600424246,7.141916573,6.735791048,8.30925799,8.005874259,9.404896866,9.53795987,9.767641304,10.82237495,10.72719662,11.03255784,11.0665769,12.0516802,12.29972912,12.14873775,12.26563808,13.01696832,13.2702105,13.34494099,13.59822926,15.14981974,15.95139172,16.82162821,16.80274284,18.16618792,17.88026181,19.93237785,19.65840115,20.05986111,20.52590426,21.07702476,21.53520232,22.44240579,22.43339058,24.36630061,24.10307298,25.47869706,25.42809742,27.28527687,28.49507411,30.17184911,31.6735836,32.94769011,33.26582287,34.86854751,34.12925067,36.24012797,36.86849136,37.61119739,37.09845286,39.10768491,38.8588855,40.57440197,40.98656371,42.08719441,42.29055366,43.56218825,43.6963525,44.93743968,45.24077742,46.58416848,47.18125596,47.49527737,47.97866529,48.928642,50.52702708,50.1833022,51.23871124,51.98824898,52.2511315
"87",87,34.37224595,34.46156822,35.09495723,35.7555892,33.34057536,33.31962043,33.5194672,34.7823677,34.43275178,31.41067882,31.65338017,31.8932885,33.10788286,30.07612746,30.23157711,30.20728965,31.19559882,31.58087587,29.00591107,28.87232874,29.27127035,29.89404931,30.21485115,28.05729323,28.58627422,29.18820478,26.09253515,26.85746182,25.16046735,25.61185343,23.74323057,24.20162327,22.22016979,22.55469377,23.75844521,19.91368218,20.76314657,21.26092513,21.26109758,19.00225056,19.34009686,19.74458639,20.92934099,17.56756035,17.97750894,18.61598892,16.28359655,16.88455167,17.41337925,17.24650485,14.75580472,15.32030788,16.19372951,16.63748239,13.40860054,14.05302835,15.10716213,15.58065724,12.14155975,12.72106657,13.68855774,14.23874877,9.819480207,10.71390685,11.73790871,12.82035835,13.61911318,8.812604111,9.424808439,7.41150262,8.271874263,8.597694695,5.237337207,6.225508582,7.140832092,8.417293631,2.382582314,3.04011165,4.223043411,5.466629571,6.701325743,7.136580718,1.534636859,1.970583998,3.349320223,4.134157181,0,0.718571092,1.564625397,1.754155009,2.954281242,3.216664999,4.458540003,4.723648968,5.898910937,6.044519168,7.193406401,7.628497412,8.329365253,9.071866262,9.515615577,10.2953856,10.91037253,10.44090263,10.98888459,11.42930404,11.89758868,11.48884995,12.00467101,12.52951903,13.12088046,14.60168749,15.8188436,16.14832376,16.53317917,17.48487997,17.44626115,18.98438121,18.8747836,19.43913762,19.55434856,20.28171755,20.88383326,21.63928222,21.73248031,23.53102894,23.32824769,24.60732527,24.60924229,26.25751957,27.43007338,29.09467415,30.57523324,31.87991756,32.27258914,33.78334217,33.14294956,35.10181693,35.83464986,36.44264119,36.06408921,37.92423224,37.7634973,39.38785381,39.87217747,40.90212071,41.18229471,42.37531356,42.58019181,43.75816558,44.12117945,45.48384015,46.14388308,46.3915752,46.98034729,48.01090497,49.54254866,49.28681776,50.23828555,51.02202434,51.30430433
"88",88,34.13345339,34.20899299,34.76166525,35.41243341,33.12006237,33.083759,33.26538128,34.44792259,34.09024542,31.18689023,31.42173539,31.6312361,32.75632588,29.85148159,29.98852032,29.93898384,30.84130101,31.22439943,28.77854604,28.6236,29.0013911,29.53599427,29.85015579,27.80512805,28.22536257,28.81717274,25.7380654,26.4964025,24.80560047,25.25012389,23.38339554,23.80896857,21.85409463,22.1491524,23.34162779,19.54747073,20.38457366,20.84201789,20.8154721,18.62729627,18.9445935,19.30589311,20.47893696,17.17768632,17.55968807,18.16129372,15.87947353,16.45278461,16.93411448,16.73599872,14.32720074,14.85806554,15.69025779,16.11118395,12.96408097,13.57034841,14.57693308,15.03103997,11.6698417,12.20322269,13.12695258,13.64931899,9.356174815,10.21280727,11.1921888,12.23683264,13.01421973,8.33167072,8.893969445,6.882535388,7.685418265,7.969737392,4.701480674,5.644618672,6.516786423,7.779484194,2.21507501,2.62703804,3.687891818,4.8299906,6.021030593,6.431120484,1.439990862,1.539000467,2.709327352,3.42873914,0.718571092,0,1.906282655,1.804052275,3.211229993,3.277579013,4.665866101,4.7631021,6.0723888,6.113195011,7.343483828,7.717135947,8.328635931,9.146250014,9.485513792,10.18387974,10.70171514,10.50083946,10.99378672,11.32584838,11.73502117,11.54113531,12.00917048,12.45274207,12.98706919,14.48973486,15.64045982,16.06665272,16.38174688,17.41026149,17.32741722,18.9636247,18.82363967,19.3604776,19.53970773,20.23702125,20.81489316,21.59964506,21.67464517,23.50158781,23.28744366,24.58661426,24.57902214,26.26831548,27.44958398,29.11882401,30.60518679,31.90580805,32.28531501,33.81446375,33.15536177,35.14395202,35.85835257,36.49153215,36.08809316,37.97708641,37.80008106,39.44239594,39.91384878,40.95746602,41.22376631,42.43196096,42.62402582,43.81427239,44.16658678,45.52651661,46.17547493,46.43536369,47.00531054,48.02185659,49.56629637,49.29458108,50.26524357,51.04316135,51.3220695
"89",89,35.93526762,36.02287409,36.63288157,37.28900136,34.90490637,34.88290865,35.08052228,36.3197686,35.9664208,32.97482884,33.21700376,33.4529664,34.63700706,31.64021107,31.79403969,31.76570756,32.72320666,33.10734829,30.56980539,30.4340261,30.82932586,31.41958552,31.73671958,29.61846884,30.1101742,30.70632731,27.61974333,28.3811713,26.68739653,27.13510402,25.26737631,25.7055428,23.74068409,24.04923046,25.24428868,21.43387023,22.27603375,22.74494473,22.72155902,20.51716756,20.84163236,21.21147617,22.38518171,19.07274519,19.46217293,20.06757613,17.77859574,18.3574734,18.83873941,18.63290877,16.23126712,16.76426444,17.58971093,18.00163436,14.86984195,15.47481301,16.46599624,16.90838581,13.57570274,14.09877952,14.99668451,15.49191012,11.26245621,12.11440999,13.07458508,14.08744345,14.83824002,10.23719762,10.78618622,8.777675751,9.541115082,9.770676579,6.597737327,7.511824567,8.330640528,9.563639521,3.943968269,4.518102262,5.587002296,6.635608733,7.707873062,7.985435042,3.097480085,3.427901727,4.538764649,5.047238799,1.564625397,1.906282655,0,0.743020428,1.393495383,1.807579461,2.902809847,3.277964505,4.348872934,4.553344163,5.648461641,6.113408826,6.878284053,7.560329165,8.084833761,8.947532565,9.68863052,8.934707919,9.521144817,10.06580699,10.60463353,9.985225613,10.53437848,11.13234623,11.78581679,13.23610943,14.53100837,14.74660644,15.20895047,16.07368183,16.081676,17.52291605,17.43945633,18.0290395,18.0874317,18.83906787,19.46262658,20.19097463,20.30011829,22.07275004,21.87957349,23.14137305,23.15088798,24.76757855,25.93382417,27.59485428,29.07133579,30.37819917,30.77927397,32.27793973,31.64961046,33.58964348,34.33339328,34.92643625,34.56259722,36.4056411,36.25406827,37.8681564,38.35948355,39.38180451,39.66953155,40.85414176,41.06591693,42.23712403,42.60584701,43.96987683,44.63623688,44.87689496,45.4765978,46.5158931,48.0392636,47.79374883,48.73297629,49.5201994,49.80455921
"90",90,35.93463315,36.00777857,36.53074753,37.1758207,34.92331027,34.88538542,35.06390587,36.21641884,35.85421781,32.98990766,33.22394426,33.42810066,34.51502983,31.65445525,31.78921066,31.73442985,32.59864926,32.98026365,30.58129488,30.42340393,30.79650571,31.29120812,31.60083812,29.60434731,29.97902081,30.56367168,27.49658681,28.25044904,26.56415989,27.00411658,25.1392796,25.54068025,23.60648168,23.87077292,25.05220092,21.30089698,22.12892819,22.55220356,22.49796094,20.37528866,20.67681108,20.99733147,22.15628569,18.9157295,19.27364018,19.83604074,17.60724725,18.15443606,18.57976939,18.33628141,16.03482236,16.52859621,17.30351316,17.68635043,14.65798784,15.21773349,16.14882535,16.56539748,13.33598933,13.80299666,14.64278236,15.09880881,11.03973365,11.84530044,12.74748187,13.70691151,14.42508318,9.999359783,10.48757734,8.494295934,9.180050429,9.348838257,6.330104696,7.178138086,7.928201116,9.128211242,4.000981502,4.401977943,5.337762389,6.238638824,7.217054613,7.428093269,3.184993103,3.326890046,4.196222567,4.554237635,1.754155009,1.804052275,0.743020428,0,1.488234561,1.485096279,2.875433672,2.987510993,4.269550346,4.326460865,5.539615999,5.92505043,6.584325035,7.360580817,7.764727692,8.544495242,9.194343987,8.722287955,9.247092138,9.676878406,10.15894938,9.766793364,10.26318107,10.77536469,11.3731171,12.84964034,14.08346958,14.39417026,14.78859602,15.73082857,15.69471159,17.23753229,17.12254852,17.68502617,17.80907342,18.53045196,19.13012381,19.88891678,19.97968377,21.7827186,21.5778078,22.86104869,22.86085001,24.52075221,25.69663611,27.36319956,28.84626805,30.14933865,30.5369369,32.05507174,31.40723195,33.37856511,34.10339581,34.72270617,34.33296786,36.20634807,36.037825,37.67089357,38.14892663,39.18563394,39.45900163,40.65955601,40.85806241,42.04217485,42.39985462,43.7612591,44.41631591,44.66954782,45.25001678,46.27521597,47.81179203,47.55003057,48.50886415,49.2902588,49.57123059
"91",91,37.31441647,37.3979661,37.9728947,38.62326643,36.28859614,36.2628213,36.45511464,37.65914443,37.30114332,34.35769963,34.59796266,34.82490199,35.96631517,33.02282967,33.17186335,33.13543013,34.05095297,34.43368201,31.95172899,31.81013919,32.19846507,32.74507184,33.05784555,30.99350437,31.43396582,32.02330945,28.94790385,29.70508079,28.01542808,28.45875376,26.59251358,27.00797708,25.06211271,25.3422386,26.52762603,22.755723,23.58950122,24.02758161,23.98024457,21.83359031,22.14355836,22.47763598,23.63947518,20.37949547,20.74749464,21.31948837,19.07566648,19.63190542,20.06660948,19.82444938,17.51028551,18.01237398,18.79171739,19.17364766,16.13692039,16.7041468,17.63607638,18.0495121,14.81993251,15.2912269,16.12531001,16.570916,12.52006235,13.33243523,14.23421134,15.18342227,15.89002072,11.48217484,11.9758113,9.981916686,10.66309152,10.81416997,7.815549342,8.665497022,9.402141824,10.58796955,5.325564932,5.837535166,6.819570475,7.716455754,8.649553171,8.80094518,4.482135037,4.750221076,5.68424366,5.997473662,2.954281242,3.211229993,1.393495383,1.488234561,0,0.900544106,1.510538651,2.0446794,2.958731638,3.223584888,4.260482545,4.749114967,5.573741584,6.195814056,6.793860344,7.733462374,8.594232693,7.572391242,8.19058442,8.830121551,9.433803713,8.623625539,9.199522582,9.861048585,10.56951532,11.98742184,13.34867967,13.46320355,13.9922675,14.78038438,14.82797178,16.18773022,16.12496157,16.73449417,16.7477235,17.51769019,18.15783464,18.86436735,18.98588038,20.7376649,20.55183694,21.80019541,21.8153304,23.40888906,24.57064989,26.22907487,27.70274329,29.01086087,29.41736865,30.90808578,30.28758732,32.21552966,32.96598307,33.54985141,33.1950191,35.02760319,34.88144495,36.48942624,36.98478691,38.00266739,38.29473166,39.4744763,39.6901693,40.85748602,41.22942592,42.59419939,43.26427417,43.50077061,44.10696839,45.1516713,46.66981347,46.43070107,47.3622674,48.15158828,48.43722175
"92",92,37.38420906,37.45091794,37.92379241,38.56095424,36.38065407,36.33641139,36.50647936,37.60870094,37.24037762,34.44623078,34.67703193,34.86702405,35.8944642,33.11064561,33.23760112,33.17052281,33.97676165,34.35636951,32.03658456,31.86950061,32.23202548,32.66691772,32.97073348,31.04903729,31.35313351,31.92868744,28.87766944,29.62560308,27.94561323,28.37964211,26.51789809,26.89015701,24.98145519,25.20977357,26.37820794,22.67836227,23.49505574,23.87957724,23.79606939,21.74682816,22.02996178,22.30622158,23.44942603,20.27689673,20.6080359,21.12915904,18.95830947,19.47717754,19.84594789,19.55974917,17.36666935,17.8225548,18.54128622,18.88801021,15.97844955,16.49225738,17.35151981,17.73323615,14.63294695,15.03808762,15.80108008,16.19816575,12.35998746,13.11674795,13.9479924,14.83034041,15.49497906,11.30968422,11.73232136,9.767445291,10.35551443,10.43374041,7.63744352,8.406183481,9.056711555,10.19287433,5.483913016,5.834887657,6.673199385,7.397320182,8.20578557,8.269371466,4.670087598,4.777503595,5.463237639,5.600424246,3.216664999,3.277579013,1.807579461,1.485096279,0.900544106,0,1.54311916,1.507120073,2.835141269,2.841379123,4.0778872,4.441310303,5.113552863,5.875563475,6.305910346,7.141414114,7.895032074,7.23742845,7.772219726,8.262444641,8.79785306,8.28244049,8.788019259,9.338730383,9.979147669,11.43416244,12.72394862,12.95587531,13.40191013,14.28725749,14.28011529,15.76862709,15.66608255,16.24247583,16.33799044,17.07058478,17.68157746,18.42655317,18.52530876,20.31605388,20.11554202,21.39121401,21.39430222,23.04223735,24.21635047,25.88207063,27.36421967,28.66788604,29.05783464,30.57282598,29.92817273,31.89499421,32.62224293,33.2385272,32.85176379,34.72188458,34.55485247,36.18632501,36.66538801,37.70101874,37.97547977,39.1748703,39.37430726,40.55751746,40.91595411,42.27760851,42.93393109,43.1857903,43.76857277,44.79621881,46.33052101,46.07166413,47.02710484,47.80939707,48.09093796
"93",93,38.7962815,38.87419633,39.40450023,40.04781948,37.77709853,37.74582277,37.93072425,39.09002109,38.72645093,35.84507064,36.08254497,36.29705954,37.385365,34.50989704,34.6521185,34.6048139,35.4685206,35.84949734,33.4378458,33.28814987,33.66717894,34.16025548,34.46783002,32.47012691,32.84747611,33.42870978,30.36719464,31.11919326,29.43483992,29.87293236,28.00902416,28.39835757,26.47492909,26.72279225,27.89674184,24.170039,24.9939324,25.39735393,25.32370911,23.24226457,23.53588552,23.83043174,24.97840628,21.77832451,22.12257205,22.65788438,20.46492452,20.99619644,21.3807021,21.10051727,18.88176079,19.35055683,20.08037903,20.43032803,17.49766053,18.02476656,18.89368045,19.27635385,16.15940802,16.57701251,17.34415309,17.73804406,13.87819159,14.64907468,15.48995691,16.37226389,17.03184698,12.83085694,13.26906373,11.29792014,11.89818769,11.97414022,9.156905299,9.943716202,10.59969369,11.73158729,6.819008163,7.277120603,8.18128172,8.939944296,9.737186061,9.770554133,5.979679803,6.198968079,6.989996958,7.141916573,4.458540003,4.665866101,2.902809847,2.875433672,1.510538651,1.54311916,0,1.118167883,1.449238613,1.83923032,2.75224938,3.272216978,4.182001768,4.713268434,5.409633434,6.446530805,7.45661173,6.089751057,6.745785758,7.504795596,8.187756857,7.140309476,7.746761382,8.484635635,9.258373662,10.63091428,12.06673037,12.0622813,12.66772284,13.36614423,13.45858839,14.72656227,14.68589524,15.31658771,15.28154515,16.07022642,16.72758107,17.41066153,17.54503391,19.27450842,19.09620175,20.33063749,20.35134352,21.92226597,23.07981586,24.7357847,26.20692952,27.51602402,27.92720397,29.41103456,28.79725226,30.71499271,31.47086346,32.04737585,31.69974785,33.52401665,33.38199321,34.98531102,35.48365802,36.49823695,36.79349242,37.96965343,38.18818248,39.3526635,39.72690843,41.09221151,41.76512147,41.99843518,42.60964794,43.65875663,45.17257894,44.93873293,45.86401794,46.65499577,46.94165348
"94",94,38.81449967,38.87221817,39.28042537,39.90773161,37.82229284,37.76890107,37.92714718,38.96448005,38.5887734,35.88661248,36.1126981,36.28300903,37.23512571,34.55101981,34.66684893,34.58305066,35.31649404,35.69356132,33.47581536,33.29581766,33.64399653,34.00427878,34.30106183,32.47359033,32.68914584,33.25369923,30.22309113,30.96364296,29.29194187,29.71874786,27.86166986,28.19994093,26.32193101,26.50891699,27.66176408,24.02340269,24.82641787,25.16687432,25.05112673,23.08585537,23.347904,23.57481586,24.69944493,21.60565174,21.90669106,22.38215666,20.27742187,20.7646178,21.07218261,20.74161101,18.66728967,19.08198367,19.74028138,20.04871464,17.26962425,17.73425267,18.51727663,18.86228097,15.90296412,16.24388052,16.92690366,17.26347146,13.66072541,14.36587624,15.12328957,15.92546483,16.5340624,12.60453458,12.96127393,11.03467167,11.5274089,11.52081961,8.951487762,9.643011852,10.19772432,11.26359846,6.976236474,7.272202155,8.020153806,8.585957417,9.234493796,9.166402433,6.170204251,6.236010184,6.770864526,6.735791048,4.723648968,4.7631021,3.277964505,2.987510993,2.0446794,1.507120073,1.118167883,0,1.60001747,1.356260209,2.689052983,2.963744374,3.608660614,4.383910049,4.808116072,5.695380709,6.560788607,5.738453551,6.265336968,6.801162343,7.389332115,6.780893617,7.281051268,7.855516967,8.533670568,9.966673191,11.30591848,11.4687751,11.95762714,12.79586057,12.81088854,14.26300456,14.16625254,14.75123168,14.83168867,15.56878114,16.18614729,16.92344132,17.0263066,18.81106479,18.61238029,19.88515543,19.88932433,21.53529908,22.70991731,24.37604591,25.85881516,27.16205911,27.55103368,29.06758727,28.42136289,30.39129806,31.11624262,31.73599432,31.34579283,33.2201056,33.05034177,34.68487922,35.16163361,36.1997309,36.47169795,37.67384557,37.87090346,39.05637507,39.41281237,40.77402447,41.4288185,41.68238508,42.26275502,43.28941156,44.82460064,44.56472933,45.52149717,46.30325644,46.58454125
"95",95,40.20394198,40.27552569,40.7581669,41.39408558,39.1924512,39.15484906,39.33144505,40.44298474,40.0737273,37.25923677,37.49349455,37.69413455,38.72647926,35.92381102,36.05830602,35.999058,36.80854166,37.18764795,34.85075669,34.69197917,35.06081563,35.49817373,35.80041005,33.87251771,34.18405231,34.75695672,31.7103181,32.45688085,30.77837953,31.21108418,29.3501561,29.71347779,27.81299951,28.02911394,29.19130851,25.5106422,26.32444547,26.69399798,26.59514093,24.57785047,24.85546087,25.11190541,26.24576772,23.10531156,23.42660998,23.9267056,21.78377746,22.29098877,22.62805458,22.31289656,20.18541687,20.62275571,21.30584831,21.62580693,18.79306448,19.28267241,20.09262287,20.4465321,17.43751412,17.80601348,18.51129083,18.85768114,15.17730474,15.90984975,16.694755,17.51516506,18.13080997,14.12412209,14.51310467,12.56807893,13.09777439,13.1099069,10.45694975,11.18890616,11.77506618,12.85497756,8.247578289,8.661800025,9.502225461,10.14809635,10.82954185,10.76609041,7.412727598,7.59436805,8.277345626,8.30925799,5.898910937,6.0723888,4.348872934,4.269550346,2.958731638,2.835141269,1.449238613,1.60001747,0,0.897422587,1.303382639,1.875237686,2.911843016,3.29344988,4.122267351,5.271819106,6.448536338,4.665271816,5.364972151,6.266259981,7.037385299,5.713111625,6.352641651,7.176555948,8.021265394,9.335025146,10.84637251,10.71407302,11.39914414,12.00178901,12.14046497,13.31458809,13.29518457,13.94612234,13.86462781,14.67041389,15.34380054,16.00428611,16.15061574,17.85885781,17.68737468,18.9090894,18.9346591,20.4863221,21.64056111,23.29464388,24.76397161,26.07368713,26.4881693,27.96716236,27.35805376,29.26894185,30.02821871,30.60023635,30.2569957,32.0763072,31.93654599,33.53734583,34.03721567,35.05012397,35.34697716,36.52136723,36.74125201,37.90437292,38.2796922,39.64526198,40.31975953,40.55129982,41.16539292,42.21736081,43.72835148,43.49796178,44.41916168,45.21115595,45.49846289
"96",96,40.16790106,40.22384094,40.61213083,41.23557745,39.17742256,39.1227006,39.27865512,40.29588622,39.91736569,37.2416062,37.46703077,37.63350667,38.56077791,35.90602834,36.0201403,35.93278184,36.64197589,37.01797758,34.83069064,34.64859629,34.99362744,35.32896153,35.62283947,33.82604798,34.01345413,34.57340998,31.55144917,32.28900391,30.62078301,31.04471826,29.1897561,29.51410549,27.64902493,27.81888847,28.96444477,25.35270405,26.15026894,26.47200865,26.34140983,24.41310555,24.66674807,24.87205563,25.98746967,22.92935426,23.21796681,23.67268954,21.59778105,22.07155637,22.35066369,21.99809414,19.98086163,20.37741676,21.00631443,21.29482738,18.58008677,19.02271018,19.76761035,20.09289075,17.20549223,17.51677192,18.15843977,18.46151414,14.97781375,15.66090745,16.3828784,17.14230768,17.71875264,13.92042117,14.24936642,12.34196102,12.79252624,12.74469129,10.27920786,10.94112923,11.45250849,12.4800726,8.323745306,8.62812713,9.359146632,9.86780426,10.4393817,10.30249598,7.511426597,7.591887162,8.101405084,8.005874259,6.044519168,6.113195011,4.553344163,4.326460865,3.223584888,2.841379123,1.83923032,1.356260209,0.897422587,0,1.414079031,1.60751545,2.355723176,3.034286058,3.581378499,4.611363197,5.680692254,4.397518294,4.970574958,5.665619796,6.359816253,5.444489204,5.982276363,6.655664489,7.419176604,8.796760386,10.22891913,10.24654118,10.82911206,11.55947259,11.62887362,12.97146291,12.90159043,13.51289489,13.53468719,14.29556358,14.93441795,15.64396945,15.76256633,17.52157033,17.3319749,18.58848523,18.59957225,20.21790256,21.38753751,23.05106072,24.53088442,25.83592702,26.23143947,27.73888136,27.10181183,29.05780365,29.79081412,30.39980837,30.02020531,31.8824301,31.71905928,33.34659034,33.82820129,34.86115538,35.13831612,36.33481656,36.53656699,37.71753276,38.07784896,39.44009036,40.09936465,40.34800931,40.9361463,41.96927819,43.49843664,43.24608783,44.19390287,44.9782064,45.26101643
