OID,ID_source,X_source,Y_source,ID_end,X_end,Y_end
12341,77,211244.8515,9312408.637,106,215210.3882,9325319.869
12342,77,211244.8515,9312408.637,107,216275.3863,9325343.034
12343,77,211244.8515,9312408.637,108,212840.5247,9326071.444
12344,77,211244.8515,9312408.637,109,213697.556,9326418.019
12345,77,211244.8515,9312408.637,110,215163.1994,9326519.001
12346,77,211244.8515,9312408.637,111,216321.108,9326680.555
12347,77,211244.8515,9312408.637,112,216491.3947,9328222.873
12348,77,211244.8515,9312408.637,113,218278.483,9328720.51
12349,77,211244.8515,9312408.637,114,216417.0588,9329913.647
12350,77,211244.8515,9312408.637,115,218034.6445,9329645.129
12351,77,211244.8515,9312408.637,116,216688.391,9331236.678
12352,77,211244.8515,9312408.637,117,217683.2193,9330807.337
12353,77,211244.8515,9312408.637,118,215800.3107,9333083.425
12354,77,211244.8515,9312408.637,119,216539.9791,9332752.272
12355,77,211244.8515,9312408.637,120,217407.245,9333055.124
12356,77,211244.8515,9312408.637,121,215777.8205,9333679.116
12357,77,211244.8515,9312408.637,122,216764.9904,9334155.649
12358,77,211244.8515,9312408.637,123,217602.2987,9334517.528
12359,77,211244.8515,9312408.637,124,216992.2472,9335504.923
12360,77,211244.8515,9312408.637,125,217543.6239,9335431.498
12361,77,211244.8515,9312408.637,126,217178.5047,9337419.822
12362,77,211244.8515,9312408.637,127,217481.5684,9337121.481
12363,77,211244.8515,9312408.637,128,217163.8736,9338539.357
12364,77,211244.8515,9312408.637,129,217478.5886,9338455.483
12365,77,211244.8515,9312408.637,130,216445.1932,9340410.566
12366,77,211244.8515,9312408.637,131,216353.9627,9341628.387
12367,77,211244.8515,9312408.637,132,216482.6337,9343300.463
12368,77,211244.8515,9312408.637,133,216508.8459,9344803.278
12369,77,211244.8515,9312408.637,134,216912.7906,9346054.356
12370,77,211244.8515,9312408.637,135,217563.016,9346322.822
12371,77,211244.8515,9312408.637,136,217012.1252,9347972.89
12372,77,211244.8515,9312408.637,137,217748.8914,9347173.116
12373,77,211244.8515,9312408.637,138,216708.3335,9349365.882
12374,77,211244.8515,9312408.637,139,217729.0699,9349924.41
12375,77,211244.8515,9312408.637,140,216579.8161,9350745.816
12376,77,211244.8515,9312408.637,141,217756.0426,9350152.92
12377,77,211244.8515,9312408.637,142,216591.2771,9352243.605
12378,77,211244.8515,9312408.637,143,217414.2603,9351944.945
12379,77,211244.8515,9312408.637,144,216707.6069,9353706.346
12380,77,211244.8515,9312408.637,145,217482.6398,9354073.031
12381,77,211244.8515,9312408.637,146,216874.0269,9355212.578
12382,77,211244.8515,9312408.637,147,217700.4539,9355364.915
12383,77,211244.8515,9312408.637,148,217002.1986,9356682.844
12384,77,211244.8515,9312408.637,149,217782.7776,9356768.42
12385,77,211244.8515,9312408.637,150,217224.284,9358047.908
12386,77,211244.8515,9312408.637,151,217925.5096,9358306.571
12387,77,211244.8515,9312408.637,152,218304.2594,9359625.25
12388,77,211244.8515,9312408.637,153,219109.887,9360154.904
12389,77,211244.8515,9312408.637,154,218375.084,9360533.602
12390,77,211244.8515,9312408.637,155,219679.8068,9360899.379
12391,77,211244.8515,9312408.637,156,220784.1132,9361728.057
12392,77,211244.8515,9312408.637,157,220224.8136,9363403.728
12393,77,211244.8515,9312408.637,158,221252.8252,9362932.585
12394,77,211244.8515,9312408.637,159,220130.9102,9364129.854
12395,77,211244.8515,9312408.637,160,220676.5068,9364823.054
12396,77,211244.8515,9312408.637,161,220965.2118,9365053.462
12397,78,212292.679,9312084.35,1,215379.8541,9280685.623
12398,78,212292.679,9312084.35,2,216084.5743,9280696.494
12399,78,212292.679,9312084.35,3,220377.8235,9280982.039
12400,78,212292.679,9312084.35,4,221083.1951,9280499.051
12401,78,212292.679,9312084.35,5,214368.1239,9281603.483
12402,78,212292.679,9312084.35,6,215109.0149,9281711.749
12403,78,212292.679,9312084.35,7,216024.5784,9281640.556
12404,78,212292.679,9312084.35,8,220356.0093,9281300.749
12405,78,212292.679,9312084.35,9,220681.8789,9281759.772
12406,78,212292.679,9312084.35,10,214333.0551,9283540.984
12407,78,212292.679,9312084.35,11,214718.478,9283341.916
12408,78,212292.679,9312084.35,12,216161.871,9283310.444
12409,78,212292.679,9312084.35,13,220768.0356,9283171.672
12410,78,212292.679,9312084.35,14,214236.6937,9284873.12
12411,78,212292.679,9312084.35,15,215062.0103,9284821.394
12412,78,212292.679,9312084.35,16,216175.7091,9285024.221
12413,78,212292.679,9312084.35,17,220341.6909,9285042.565
12414,78,212292.679,9312084.35,18,220559.5837,9284707.915
12415,78,212292.679,9312084.35,19,214242.5176,9285951.152
12416,78,212292.679,9312084.35,20,215126.4992,9286204.305
12417,78,212292.679,9312084.35,21,216088.4348,9285959.628
12418,78,212292.679,9312084.35,22,220128.1659,9286341.379
12419,78,212292.679,9312084.35,23,220529.315,9286136.707
12420,78,212292.679,9312084.35,24,215155.9601,9287033.29
12421,78,212292.679,9312084.35,25,219858.9284,9287629.6
12422,78,212292.679,9312084.35,26,220491.7896,9287209.561
12423,78,212292.679,9312084.35,27,218843.8845,9289921.288
12424,78,212292.679,9312084.35,28,219337.7198,9289278.179
12425,78,212292.679,9312084.35,29,218583.9396,9290816.8
12426,78,212292.679,9312084.35,30,218983.6024,9290473.163
12427,78,212292.679,9312084.35,31,218343.2794,9292229.389
12428,78,212292.679,9312084.35,32,219692.8646,9292231.265
12429,78,212292.679,9312084.35,33,218091.327,9293752.133
12430,78,212292.679,9312084.35,34,219556.632,9293953.206
12431,78,212292.679,9312084.35,35,220421.0432,9293014.469
12432,78,212292.679,9312084.35,36,217373.7955,9295944.515
12433,78,212292.679,9312084.35,37,218029.518,9295277.016
12434,78,212292.679,9312084.35,38,219511.5281,9295343.207
12435,78,212292.679,9312084.35,39,220396.8086,9295762.959
12436,78,212292.679,9312084.35,40,217340.2304,9296899.839
12437,78,212292.679,9312084.35,41,218056.4679,9296812.255
12438,78,212292.679,9312084.35,42,219519.6006,9297020.647
12439,78,212292.679,9312084.35,43,220408.7169,9296141.167
12440,78,212292.679,9312084.35,44,217270.2853,9298407.179
12441,78,212292.679,9312084.35,45,218184.4747,9298346.528
12442,78,212292.679,9312084.35,46,219504.7993,9298278.469
12443,78,212292.679,9312084.35,47,217175.7305,9299754.996
12444,78,212292.679,9312084.35,48,218118.7604,9299520.137
12445,78,212292.679,9312084.35,49,219637.1984,9299726.934
12446,78,212292.679,9312084.35,50,220419.714,9300413.145
12447,78,212292.679,9312084.35,51,217162.6284,9301422.638
12448,78,212292.679,9312084.35,52,218197.036,9301316.688
12449,78,212292.679,9312084.35,53,219664.3887,9301176.277
12450,78,212292.679,9312084.35,54,220516.7801,9301220.298
12451,78,212292.679,9312084.35,55,216939.8612,9302814.292
12452,78,212292.679,9312084.35,56,218061.6219,9302699.155
12453,78,212292.679,9312084.35,57,219742.7915,9302548.919
12454,78,212292.679,9312084.35,58,220514.1514,9302540.41
12455,78,212292.679,9312084.35,59,216902.3065,9304234.998
12456,78,212292.679,9312084.35,60,218113.5263,9304317.713
12457,78,212292.679,9312084.35,61,219635.6639,9304264.923
12458,78,212292.679,9312084.35,62,220655.7449,9304438.424
12459,78,212292.679,9312084.35,63,215661.3617,9306200.505
12460,78,212292.679,9312084.35,64,216713.4651,9305793.955
12461,78,212292.679,9312084.35,65,218099.6192,9305530.166
12462,78,212292.679,9312084.35,66,219563.8169,9305358.731
12463,78,212292.679,9312084.35,67,220601.9682,9305256.254
12464,78,212292.679,9312084.35,68,215433.1993,9307233.695
12465,78,212292.679,9312084.35,69,216480.2273,9307203.214
12466,78,212292.679,9312084.35,70,215297.0766,9308832.45
12467,78,212292.679,9312084.35,71,216566.8341,9308784.236
12468,78,212292.679,9312084.35,72,217402.3672,9309197.326
12469,78,212292.679,9312084.35,73,214106.0865,9310659.621
12470,78,212292.679,9312084.35,74,215133.008,9310244.576
12471,78,212292.679,9312084.35,75,216262.0685,9310105.391
12472,78,212292.679,9312084.35,76,217416.2802,9309497.915
12473,78,212292.679,9312084.35,77,211244.8515,9312408.637
12474,78,212292.679,9312084.35,78,212292.679,9312084.35
12475,78,212292.679,9312084.35,79,213508.3264,9311480.489
12476,78,212292.679,9312084.35,80,215139.2181,9311375.212
12477,78,212292.679,9312084.35,81,216638.4208,9311390.242
12478,78,212292.679,9312084.35,82,217423.7559,9311992.719
12479,78,212292.679,9312084.35,83,211079.6171,9313240.822
12480,78,212292.679,9312084.35,84,211929.9916,9313112.723
12481,78,212292.679,9312084.35,85,213536.9892,9312765.346
12482,78,212292.679,9312084.35,86,214667.1934,9313183.281
12483,78,212292.679,9312084.35,87,210844.4154,9314757.328
12484,78,212292.679,9312084.35,88,211546.2429,9314603.112
12485,78,212292.679,9312084.35,89,210709.9657,9316316.166
12486,78,212292.679,9312084.35,90,211447.72,9316404.472
12487,78,212292.679,9312084.35,91,210732.3243,9317709.482
12488,78,212292.679,9312084.35,92,211616.5896,9317879.936
12489,78,212292.679,9312084.35,93,210844.2539,9319215.868
12490,78,212292.679,9312084.35,94,211954.5057,9319348.685
12491,78,212292.679,9312084.35,95,211028.305,9320653.372
12492,78,212292.679,9312084.35,96,211924.2638,9320704.608
12493,78,212292.679,9312084.35,97,211236.2975,9321940.052
12494,78,212292.679,9312084.35,98,211903.2427,9322311.986
12495,78,212292.679,9312084.35,99,212989.4479,9322805.754
12496,78,212292.679,9312084.35,100,212217.2889,9323724.712
12497,78,212292.679,9312084.35,101,213619.7601,9323859.218
12498,78,212292.679,9312084.35,102,214916.8822,9324213.013
12499,78,212292.679,9312084.35,103,216478.0363,9324100.697
12500,78,212292.679,9312084.35,104,212580.3473,9325052.909
12501,78,212292.679,9312084.35,105,213479.6808,9325425.55
12502,78,212292.679,9312084.35,106,215210.3882,9325319.869
12503,78,212292.679,9312084.35,107,216275.3863,9325343.034
12504,78,212292.679,9312084.35,108,212840.5247,9326071.444
12505,78,212292.679,9312084.35,109,213697.556,9326418.019
12506,78,212292.679,9312084.35,110,215163.1994,9326519.001
12507,78,212292.679,9312084.35,111,216321.108,9326680.555
12508,78,212292.679,9312084.35,112,216491.3947,9328222.873
12509,78,212292.679,9312084.35,113,218278.483,9328720.51
12510,78,212292.679,9312084.35,114,216417.0588,9329913.647
12511,78,212292.679,9312084.35,115,218034.6445,9329645.129
12512,78,212292.679,9312084.35,116,216688.391,9331236.678
12513,78,212292.679,9312084.35,117,217683.2193,9330807.337
12514,78,212292.679,9312084.35,118,215800.3107,9333083.425
12515,78,212292.679,9312084.35,119,216539.9791,9332752.272
12516,78,212292.679,9312084.35,120,217407.245,9333055.124
12517,78,212292.679,9312084.35,121,215777.8205,9333679.116
12518,78,212292.679,9312084.35,122,216764.9904,9334155.649
12519,78,212292.679,9312084.35,123,217602.2987,9334517.528
12520,78,212292.679,9312084.35,124,216992.2472,9335504.923
12521,78,212292.679,9312084.35,125,217543.6239,9335431.498
12522,78,212292.679,9312084.35,126,217178.5047,9337419.822
12523,78,212292.679,9312084.35,127,217481.5684,9337121.481
12524,78,212292.679,9312084.35,128,217163.8736,9338539.357
12525,78,212292.679,9312084.35,129,217478.5886,9338455.483
12526,78,212292.679,9312084.35,130,216445.1932,9340410.566
12527,78,212292.679,9312084.35,131,216353.9627,9341628.387
12528,78,212292.679,9312084.35,132,216482.6337,9343300.463
12529,78,212292.679,9312084.35,133,216508.8459,9344803.278
12530,78,212292.679,9312084.35,134,216912.7906,9346054.356
12531,78,212292.679,9312084.35,135,217563.016,9346322.822
12532,78,212292.679,9312084.35,136,217012.1252,9347972.89
12533,78,212292.679,9312084.35,137,217748.8914,9347173.116
12534,78,212292.679,9312084.35,138,216708.3335,9349365.882
12535,78,212292.679,9312084.35,139,217729.0699,9349924.41
12536,78,212292.679,9312084.35,140,216579.8161,9350745.816
12537,78,212292.679,9312084.35,141,217756.0426,9350152.92
12538,78,212292.679,9312084.35,142,216591.2771,9352243.605
12539,78,212292.679,9312084.35,143,217414.2603,9351944.945
12540,78,212292.679,9312084.35,144,216707.6069,9353706.346
12541,78,212292.679,9312084.35,145,217482.6398,9354073.031
12542,78,212292.679,9312084.35,146,216874.0269,9355212.578
12543,78,212292.679,9312084.35,147,217700.4539,9355364.915
12544,78,212292.679,9312084.35,148,217002.1986,9356682.844
12545,78,212292.679,9312084.35,149,217782.7776,9356768.42
12546,78,212292.679,9312084.35,150,217224.284,9358047.908
12547,78,212292.679,9312084.35,151,217925.5096,9358306.571
12548,78,212292.679,9312084.35,152,218304.2594,9359625.25
12549,78,212292.679,9312084.35,153,219109.887,9360154.904
12550,78,212292.679,9312084.35,154,218375.084,9360533.602
12551,78,212292.679,9312084.35,155,219679.8068,9360899.379
12552,78,212292.679,9312084.35,156,220784.1132,9361728.057
12553,78,212292.679,9312084.35,157,220224.8136,9363403.728
12554,78,212292.679,9312084.35,158,221252.8252,9362932.585
12555,78,212292.679,9312084.35,159,220130.9102,9364129.854
12556,78,212292.679,9312084.35,160,220676.5068,9364823.054
12557,78,212292.679,9312084.35,161,220965.2118,9365053.462
12558,79,213508.3264,9311480.489,1,215379.8541,9280685.623
12559,79,213508.3264,9311480.489,2,216084.5743,9280696.494
12560,79,213508.3264,9311480.489,3,220377.8235,9280982.039
12561,79,213508.3264,9311480.489,4,221083.1951,9280499.051
12562,79,213508.3264,9311480.489,5,214368.1239,9281603.483
12563,79,213508.3264,9311480.489,6,215109.0149,9281711.749
12564,79,213508.3264,9311480.489,7,216024.5784,9281640.556
12565,79,213508.3264,9311480.489,8,220356.0093,9281300.749
12566,79,213508.3264,9311480.489,9,220681.8789,9281759.772
12567,79,213508.3264,9311480.489,10,214333.0551,9283540.984
12568,79,213508.3264,9311480.489,11,214718.478,9283341.916
12569,79,213508.3264,9311480.489,12,216161.871,9283310.444
12570,79,213508.3264,9311480.489,13,220768.0356,9283171.672
12571,79,213508.3264,9311480.489,14,214236.6937,9284873.12
12572,79,213508.3264,9311480.489,15,215062.0103,9284821.394
12573,79,213508.3264,9311480.489,16,216175.7091,9285024.221
12574,79,213508.3264,9311480.489,17,220341.6909,9285042.565
12575,79,213508.3264,9311480.489,18,220559.5837,9284707.915
12576,79,213508.3264,9311480.489,19,214242.5176,9285951.152
12577,79,213508.3264,9311480.489,20,215126.4992,9286204.305
12578,79,213508.3264,9311480.489,21,216088.4348,9285959.628
12579,79,213508.3264,9311480.489,22,220128.1659,9286341.379
12580,79,213508.3264,9311480.489,23,220529.315,9286136.707
12581,79,213508.3264,9311480.489,24,215155.9601,9287033.29
12582,79,213508.3264,9311480.489,25,219858.9284,9287629.6
12583,79,213508.3264,9311480.489,26,220491.7896,9287209.561
12584,79,213508.3264,9311480.489,27,218843.8845,9289921.288
12585,79,213508.3264,9311480.489,28,219337.7198,9289278.179
12586,79,213508.3264,9311480.489,29,218583.9396,9290816.8
12587,79,213508.3264,9311480.489,30,218983.6024,9290473.163
12588,79,213508.3264,9311480.489,31,218343.2794,9292229.389
12589,79,213508.3264,9311480.489,32,219692.8646,9292231.265
12590,79,213508.3264,9311480.489,33,218091.327,9293752.133
12591,79,213508.3264,9311480.489,34,219556.632,9293953.206
12592,79,213508.3264,9311480.489,35,220421.0432,9293014.469
12593,79,213508.3264,9311480.489,36,217373.7955,9295944.515
12594,79,213508.3264,9311480.489,37,218029.518,9295277.016
12595,79,213508.3264,9311480.489,38,219511.5281,9295343.207
12596,79,213508.3264,9311480.489,39,220396.8086,9295762.959
12597,79,213508.3264,9311480.489,40,217340.2304,9296899.839
12598,79,213508.3264,9311480.489,41,218056.4679,9296812.255
12599,79,213508.3264,9311480.489,42,219519.6006,9297020.647
12600,79,213508.3264,9311480.489,43,220408.7169,9296141.167
12601,79,213508.3264,9311480.489,44,217270.2853,9298407.179
12602,79,213508.3264,9311480.489,45,218184.4747,9298346.528
12603,79,213508.3264,9311480.489,46,219504.7993,9298278.469
12604,79,213508.3264,9311480.489,47,217175.7305,9299754.996
12605,79,213508.3264,9311480.489,48,218118.7604,9299520.137
12606,79,213508.3264,9311480.489,49,219637.1984,9299726.934
12607,79,213508.3264,9311480.489,50,220419.714,9300413.145
12608,79,213508.3264,9311480.489,51,217162.6284,9301422.638
12609,79,213508.3264,9311480.489,52,218197.036,9301316.688
12610,79,213508.3264,9311480.489,53,219664.3887,9301176.277
12611,79,213508.3264,9311480.489,54,220516.7801,9301220.298
12612,79,213508.3264,9311480.489,55,216939.8612,9302814.292
12613,79,213508.3264,9311480.489,56,218061.6219,9302699.155
12614,79,213508.3264,9311480.489,57,219742.7915,9302548.919
12615,79,213508.3264,9311480.489,58,220514.1514,9302540.41
12616,79,213508.3264,9311480.489,59,216902.3065,9304234.998
12617,79,213508.3264,9311480.489,60,218113.5263,9304317.713
12618,79,213508.3264,9311480.489,61,219635.6639,9304264.923
12619,79,213508.3264,9311480.489,62,220655.7449,9304438.424
12620,79,213508.3264,9311480.489,63,215661.3617,9306200.505
12621,79,213508.3264,9311480.489,64,216713.4651,9305793.955
12622,79,213508.3264,9311480.489,65,218099.6192,9305530.166
12623,79,213508.3264,9311480.489,66,219563.8169,9305358.731
12624,79,213508.3264,9311480.489,67,220601.9682,9305256.254
12625,79,213508.3264,9311480.489,68,215433.1993,9307233.695
12626,79,213508.3264,9311480.489,69,216480.2273,9307203.214
12627,79,213508.3264,9311480.489,70,215297.0766,9308832.45
12628,79,213508.3264,9311480.489,71,216566.8341,9308784.236
12629,79,213508.3264,9311480.489,72,217402.3672,9309197.326
12630,79,213508.3264,9311480.489,73,214106.0865,9310659.621
12631,79,213508.3264,9311480.489,74,215133.008,9310244.576
12632,79,213508.3264,9311480.489,75,216262.0685,9310105.391
12633,79,213508.3264,9311480.489,76,217416.2802,9309497.915
12634,79,213508.3264,9311480.489,77,211244.8515,9312408.637
12635,79,213508.3264,9311480.489,78,212292.679,9312084.35
12636,79,213508.3264,9311480.489,79,213508.3264,9311480.489
12637,79,213508.3264,9311480.489,80,215139.2181,9311375.212
12638,79,213508.3264,9311480.489,81,216638.4208,9311390.242
12639,79,213508.3264,9311480.489,82,217423.7559,9311992.719
12640,79,213508.3264,9311480.489,83,211079.6171,9313240.822
12641,79,213508.3264,9311480.489,84,211929.9916,9313112.723
12642,79,213508.3264,9311480.489,85,213536.9892,9312765.346
12643,79,213508.3264,9311480.489,86,214667.1934,9313183.281
12644,79,213508.3264,9311480.489,87,210844.4154,9314757.328
12645,79,213508.3264,9311480.489,88,211546.2429,9314603.112
12646,79,213508.3264,9311480.489,89,210709.9657,9316316.166
12647,79,213508.3264,9311480.489,90,211447.72,9316404.472
12648,79,213508.3264,9311480.489,91,210732.3243,9317709.482
12649,79,213508.3264,9311480.489,92,211616.5896,9317879.936
12650,79,213508.3264,9311480.489,93,210844.2539,9319215.868
12651,79,213508.3264,9311480.489,94,211954.5057,9319348.685
12652,79,213508.3264,9311480.489,95,211028.305,9320653.372
12653,79,213508.3264,9311480.489,96,211924.2638,9320704.608
12654,79,213508.3264,9311480.489,97,211236.2975,9321940.052
12655,79,213508.3264,9311480.489,98,211903.2427,9322311.986
12656,79,213508.3264,9311480.489,99,212989.4479,9322805.754
12657,79,213508.3264,9311480.489,100,212217.2889,9323724.712
12658,79,213508.3264,9311480.489,101,213619.7601,9323859.218
12659,79,213508.3264,9311480.489,102,214916.8822,9324213.013
12660,79,213508.3264,9311480.489,103,216478.0363,9324100.697
12661,79,213508.3264,9311480.489,104,212580.3473,9325052.909
12662,79,213508.3264,9311480.489,105,213479.6808,9325425.55
12663,79,213508.3264,9311480.489,106,215210.3882,9325319.869
12664,79,213508.3264,9311480.489,107,216275.3863,9325343.034
12665,79,213508.3264,9311480.489,108,212840.5247,9326071.444
12666,79,213508.3264,9311480.489,109,213697.556,9326418.019
12667,79,213508.3264,9311480.489,110,215163.1994,9326519.001
12668,79,213508.3264,9311480.489,111,216321.108,9326680.555
12669,79,213508.3264,9311480.489,112,216491.3947,9328222.873
12670,79,213508.3264,9311480.489,113,218278.483,9328720.51
12671,79,213508.3264,9311480.489,114,216417.0588,9329913.647
12672,79,213508.3264,9311480.489,115,218034.6445,9329645.129
12673,79,213508.3264,9311480.489,116,216688.391,9331236.678
12674,79,213508.3264,9311480.489,117,217683.2193,9330807.337
12675,79,213508.3264,9311480.489,118,215800.3107,9333083.425
12676,79,213508.3264,9311480.489,119,216539.9791,9332752.272
12677,79,213508.3264,9311480.489,120,217407.245,9333055.124
12678,79,213508.3264,9311480.489,121,215777.8205,9333679.116
12679,79,213508.3264,9311480.489,122,216764.9904,9334155.649
12680,79,213508.3264,9311480.489,123,217602.2987,9334517.528
12681,79,213508.3264,9311480.489,124,216992.2472,9335504.923
12682,79,213508.3264,9311480.489,125,217543.6239,9335431.498
12683,79,213508.3264,9311480.489,126,217178.5047,9337419.822
12684,79,213508.3264,9311480.489,127,217481.5684,9337121.481
12685,79,213508.3264,9311480.489,128,217163.8736,9338539.357
12686,79,213508.3264,9311480.489,129,217478.5886,9338455.483
12687,79,213508.3264,9311480.489,130,216445.1932,9340410.566
12688,79,213508.3264,9311480.489,131,216353.9627,9341628.387
12689,79,213508.3264,9311480.489,132,216482.6337,9343300.463
12690,79,213508.3264,9311480.489,133,216508.8459,9344803.278
12691,79,213508.3264,9311480.489,134,216912.7906,9346054.356
12692,79,213508.3264,9311480.489,135,217563.016,9346322.822
12693,79,213508.3264,9311480.489,136,217012.1252,9347972.89
12694,79,213508.3264,9311480.489,137,217748.8914,9347173.116
12695,79,213508.3264,9311480.489,138,216708.3335,9349365.882
12696,79,213508.3264,9311480.489,139,217729.0699,9349924.41
12697,79,213508.3264,9311480.489,140,216579.8161,9350745.816
12698,79,213508.3264,9311480.489,141,217756.0426,9350152.92
12699,79,213508.3264,9311480.489,142,216591.2771,9352243.605
12700,79,213508.3264,9311480.489,143,217414.2603,9351944.945
12701,79,213508.3264,9311480.489,144,216707.6069,9353706.346
12702,79,213508.3264,9311480.489,145,217482.6398,9354073.031
12703,79,213508.3264,9311480.489,146,216874.0269,9355212.578
12704,79,213508.3264,9311480.489,147,217700.4539,9355364.915
12705,79,213508.3264,9311480.489,148,217002.1986,9356682.844
12706,79,213508.3264,9311480.489,149,217782.7776,9356768.42
12707,79,213508.3264,9311480.489,150,217224.284,9358047.908
12708,79,213508.3264,9311480.489,151,217925.5096,9358306.571
12709,79,213508.3264,9311480.489,152,218304.2594,9359625.25
12710,79,213508.3264,9311480.489,153,219109.887,9360154.904
12711,79,213508.3264,9311480.489,154,218375.084,9360533.602
12712,79,213508.3264,9311480.489,155,219679.8068,9360899.379
12713,79,213508.3264,9311480.489,156,220784.1132,9361728.057
12714,79,213508.3264,9311480.489,157,220224.8136,9363403.728
12715,79,213508.3264,9311480.489,158,221252.8252,9362932.585
12716,79,213508.3264,9311480.489,159,220130.9102,9364129.854
12717,79,213508.3264,9311480.489,160,220676.5068,9364823.054
12718,79,213508.3264,9311480.489,161,220965.2118,9365053.462
12719,80,215139.2181,9311375.212,1,215379.8541,9280685.623
12720,80,215139.2181,9311375.212,2,216084.5743,9280696.494
12721,80,215139.2181,9311375.212,3,220377.8235,9280982.039
12722,80,215139.2181,9311375.212,4,221083.1951,9280499.051
12723,80,215139.2181,9311375.212,5,214368.1239,9281603.483
12724,80,215139.2181,9311375.212,6,215109.0149,9281711.749
12725,80,215139.2181,9311375.212,7,216024.5784,9281640.556
12726,80,215139.2181,9311375.212,8,220356.0093,9281300.749
12727,80,215139.2181,9311375.212,9,220681.8789,9281759.772
12728,80,215139.2181,9311375.212,10,214333.0551,9283540.984
12729,80,215139.2181,9311375.212,11,214718.478,9283341.916
12730,80,215139.2181,9311375.212,12,216161.871,9283310.444
12731,80,215139.2181,9311375.212,13,220768.0356,9283171.672
12732,80,215139.2181,9311375.212,14,214236.6937,9284873.12
12733,80,215139.2181,9311375.212,15,215062.0103,9284821.394
12734,80,215139.2181,9311375.212,16,216175.7091,9285024.221
12735,80,215139.2181,9311375.212,17,220341.6909,9285042.565
12736,80,215139.2181,9311375.212,18,220559.5837,9284707.915
12737,80,215139.2181,9311375.212,19,214242.5176,9285951.152
12738,80,215139.2181,9311375.212,20,215126.4992,9286204.305
12739,80,215139.2181,9311375.212,21,216088.4348,9285959.628
12740,80,215139.2181,9311375.212,22,220128.1659,9286341.379
12741,80,215139.2181,9311375.212,23,220529.315,9286136.707
12742,80,215139.2181,9311375.212,24,215155.9601,9287033.29
12743,80,215139.2181,9311375.212,25,219858.9284,9287629.6
12744,80,215139.2181,9311375.212,26,220491.7896,9287209.561
12745,80,215139.2181,9311375.212,27,218843.8845,9289921.288
12746,80,215139.2181,9311375.212,28,219337.7198,9289278.179
12747,80,215139.2181,9311375.212,29,218583.9396,9290816.8
12748,80,215139.2181,9311375.212,30,218983.6024,9290473.163
12749,80,215139.2181,9311375.212,31,218343.2794,9292229.389
12750,80,215139.2181,9311375.212,32,219692.8646,9292231.265
12751,80,215139.2181,9311375.212,33,218091.327,9293752.133
12752,80,215139.2181,9311375.212,34,219556.632,9293953.206
12753,80,215139.2181,9311375.212,35,220421.0432,9293014.469
12754,80,215139.2181,9311375.212,36,217373.7955,9295944.515
12755,80,215139.2181,9311375.212,37,218029.518,9295277.016
12756,80,215139.2181,9311375.212,38,219511.5281,9295343.207
12757,80,215139.2181,9311375.212,39,220396.8086,9295762.959
12758,80,215139.2181,9311375.212,40,217340.2304,9296899.839
12759,80,215139.2181,9311375.212,41,218056.4679,9296812.255
12760,80,215139.2181,9311375.212,42,219519.6006,9297020.647
12761,80,215139.2181,9311375.212,43,220408.7169,9296141.167
12762,80,215139.2181,9311375.212,44,217270.2853,9298407.179
12763,80,215139.2181,9311375.212,45,218184.4747,9298346.528
12764,80,215139.2181,9311375.212,46,219504.7993,9298278.469
12765,80,215139.2181,9311375.212,47,217175.7305,9299754.996
12766,80,215139.2181,9311375.212,48,218118.7604,9299520.137
12767,80,215139.2181,9311375.212,49,219637.1984,9299726.934
12768,80,215139.2181,9311375.212,50,220419.714,9300413.145
12769,80,215139.2181,9311375.212,51,217162.6284,9301422.638
12770,80,215139.2181,9311375.212,52,218197.036,9301316.688
12771,80,215139.2181,9311375.212,53,219664.3887,9301176.277
12772,80,215139.2181,9311375.212,54,220516.7801,9301220.298
12773,80,215139.2181,9311375.212,55,216939.8612,9302814.292
12774,80,215139.2181,9311375.212,56,218061.6219,9302699.155
12775,80,215139.2181,9311375.212,57,219742.7915,9302548.919
12776,80,215139.2181,9311375.212,58,220514.1514,9302540.41
12777,80,215139.2181,9311375.212,59,216902.3065,9304234.998
12778,80,215139.2181,9311375.212,60,218113.5263,9304317.713
12779,80,215139.2181,9311375.212,61,219635.6639,9304264.923
12780,80,215139.2181,9311375.212,62,220655.7449,9304438.424
12781,80,215139.2181,9311375.212,63,215661.3617,9306200.505
12782,80,215139.2181,9311375.212,64,216713.4651,9305793.955
12783,80,215139.2181,9311375.212,65,218099.6192,9305530.166
12784,80,215139.2181,9311375.212,66,219563.8169,9305358.731
12785,80,215139.2181,9311375.212,67,220601.9682,9305256.254
12786,80,215139.2181,9311375.212,68,215433.1993,9307233.695
12787,80,215139.2181,9311375.212,69,216480.2273,9307203.214
12788,80,215139.2181,9311375.212,70,215297.0766,9308832.45
12789,80,215139.2181,9311375.212,71,216566.8341,9308784.236
12790,80,215139.2181,9311375.212,72,217402.3672,9309197.326
12791,80,215139.2181,9311375.212,73,214106.0865,9310659.621
12792,80,215139.2181,9311375.212,74,215133.008,9310244.576
12793,80,215139.2181,9311375.212,75,216262.0685,9310105.391
12794,80,215139.2181,9311375.212,76,217416.2802,9309497.915
12795,80,215139.2181,9311375.212,77,211244.8515,9312408.637
12796,80,215139.2181,9311375.212,78,212292.679,9312084.35
12797,80,215139.2181,9311375.212,79,213508.3264,9311480.489
